number,tweet,label 
9828,@rezahn56 دیپلمات؟ پسر یک حاجی بازاری که رفت آمریکا درس بخونه چون مد بود اونموقع. انقلاب شد قحط الرجال بود این بلد بود انگلیسی حرف بزنه چون بقیه سواد فارسی هم نداشتن شد دیپلمات و در نهایت وزیر امور خارجه. اگر انقلاب نشده بود حجره پدر را در بازار اداره می کرد.,politics
15167,⭕️دادگاه صحرایی روح الله زم  در دادگاهی که بیشتر به تئاتر شباهت داشت، صلواتی ناراضیه از اینکه قاسم سلیمانی که در عراق مهمان حشدالشعبی بوده توسط آمریکا کشته شده، فراموش کرده که خودشون روح‌الله زمی که جلوش ایستاده رو در حالی که مهمان دفتر آیت‌الله سیستانی بوده از همون عراق ربودند! https://t.co/X4omMmuEyk,cultural
34293,«مرحبا ای پیکِ مشتاقان بده پیغام دوست» ماسک خود را می‌زند یا دائماً در کیف اوست؟  #حافظ  #فرامرز_ریحان_صفت #ماسک_بزنیم,health
13022,خواهرزاده ۸سالم میگه دوستم،  خواهرش گوشی داره رفته تو اینستاگرام دیده سردار سلیمانی نمرده رفته ترکیه😅😂😂😂دیگه این جوجه ها کم بودن فقط😂😂.,politics
22794,این آرامش بازار ارز در پی بزرگترین رخداد اقتصادی سال۹۸ یعنی افزایش قیمت بنزین در تاریخ بیستم آبان ماه، بر هم خورد و دلار به سرعت وارد کانال 13هزار تومان شد؛ البته در این مدت رییس بانک مرکزی بارها تاکید کرد که این نوسان قیمت دلار متاثر از اصلاح قیمت بنزین بوده و ماندگار نخواهد بود,economy
32653,من دوست دارم لاغر باشم و لاغرها رو دوست دارم ولی این لاغری ادل حقیقتا دلم رو شکست. مثل اینکه مثلا یهو هایده لاغر میشد.,health
4175,@Niliiii2020 بابا مگه سيركه مگه مزرعه حيواناته ساعت ده تا دوازده گرماي جنوب و مناطق شرجي و كويري كشور طاقت فرسا س لابد امامن ورزشي شون مثلاً سالن فوتسال سر بسته س با فاصله يه متري ميخان صندلي بذارن #تعويق_تمام_كنكورهاى_سراسرى,sport
20964,پشت وزنه‌های باشگاه نوشته لاهوازی لاغری,health
21262,@SiamakGhassemi @Ahmadre33042265 دلیلش وجود تحلیل‌گرانی نادانی مانند شماست که برای تابستان گذشته پراید ۱۰۰ و دلار محدوده ۳۰ تومن پیش‌بینی و البته آرزو کرده بودید، ۴ نفر مانند شما باشند موجب بحران در عرضه و تقاضا افسارگسیخته برخی افراد جاه‌طلب خواهند شد، که فقط در خصوص سرمایه‌گذاری در ارز نوک دماغشون می‌بینند.,economy
9711,"@pooriast ادم خیلی باید نادان و یا مغرض باشد که مورد ترانوس را با #مستعان110  مقایسه کند. مستعان"" حمايت سپاه و حاكميت ج.ا. را داشت،تلویزیون ملی وتمام حاکمیت تبلیغ را کردند. اما این کلاهبرداری هنوز پى گيرى قانونى شده؟ترانوس ربطی به دولت آمریکانداشت و نهادهای مرتبط نیز مورااز ماست کشیدند",social
37103,@javadkandelousi با مداد یاداشت می کنیم #Fatf در عمل سراب اقتصادی,economy
4513,"@daniel2013090 ""به فرزندان خود شنا، تیراندازی، اسب سواری و دوپینگ بیاموزید.""",sport
32725,@HaDs_gh_ لاغری 🤔,health
37426,هفته آینده شاهد ٫گشادی٫ اقتصادی خواهیم بود «روحانی»,economy
29113,@Art_lilmosa 👆متوجه شد. بیماری روحی مث ناراحتی قلبی مث سرخوردگی مریضیه و احتیاج به درمان داره. بازم خود دانی.,health
4796,@Grzecznyhastam مجیدی سابقه قهرمانی آسیا داره و به غیر از این با تیم های مختلف قهرمانی های زیادی بدست آورده،هم فضای یه تیم قهرمان رو می‌شناسه و هم باید از گذشته‌ای که داره الگو بگیره و از تجربیاتش درس  بنظر من تو استقلال خیلی می‌تونه موفق باشه در صورتی که بتونه به قوانین مشخص خودش پایبند باشه,sport
20898,من میدونم، اخرش مجبور میشم یه شلوار گشاد بگیرم دستم قرص لاغری تبلیغ کنم,health
1952,ورود دستگاه قضا و دستگیری در باشگاه #پرسپولیس براستی قابل ستایش و تقدیره. به نظر میرسه وارد مقطع دیگری از نظم حقوقی در فوتبال شدیم و امیدوارم قابل تسری به سایر تخلفات و مفاسد موجود در فوتبال بشه. من به نوبه خودم از دست اندرکاران این اتفاق مبارک تشکر میکنم🙏,sport
31309,@Soroush_ChVyl 😂😂من که نمیتونم غذاهای شما رو بخورم تنهایی...نا سلامتی مهمون سفره اتم,health
16894,@EXOLVOTING_ @weareoneEXO @B_hundred_Hyun @layzhang سینما #EXOLSupportNNG #EXO #CHANYEOL @weareoneEXO @exoonearewe @B_hundred_Hyun @layzhang,cultural
6628,بوسیچ: 🔻 آنها 20 هزار یورو از پول مربیان را دادند 🔻آیا رسول پناه می خواهد پول را در کیسه گذاشته و با سفر به مسقط عمان آن را به شکل نقدی روی میز بانک قرار بدهد؟ 🔻روز یکشنبه هفته آینده مهلت #پرسپولیس برای پرداخت طلب موکل من به اتمام رسیده و فیفا این باشگاه را جریمه می کند,sport
15773,@ranarahimpour اگر فقط یک روز کشورهای مورد علاقه جنابعالی در شرایط ما خاورمیانه ای ها زندگی می‌کردند به قطع می‌گویم که تا شب همدیگر را دریده بودید خوشبینانه نیمی از فجایع و بلایای خاورمیانه به گردن دولت هایی است که شما از آنها حقوق میگیرید,politics
733,@amin_mahdi313 امریکا نسبت به ما سیاستش معلومه، ما چطور؟ پیگیری بحث استقلال کالفرنیا تلاشی برای ایجاد یه دکترین نسبت به امریکا بود، شما بهتره درگیری دغدغه کوچولو خودت باشی و مسائلی رو که نمی‌فهمی مسخره نکنی,sport
18523,مسابقات و لیگ‌های والیبال سال ۹۹ مزین به نام سردار سلیمانی شد  تمامی مسابقات داخلی سال ۹۹ فدراسیون والیبال با نام سردار شهید حاج قاسم سلیمانی برگزار می‌شود. https://t.co/mKzfZ4vMzW,politics
4473,برای درک دیگران، باید تو همون آبی شنا کنی که اونها رو غرق کرده,sport
19756,ولی آقای دکتر من روحم مریض بود شما برام قرص و دارو نوشتی :)),health
1018,فوتبال ایران هنوز استپ کردن و ضربه توی چهارچوب‌و باید یاد بگیره.,sport
19247,@kingshalgham بیشتر روی درمان ها یا مراقبت هایی که چند روش دارن کارمیکنن ببینن کدوم تاثیرش بیشتره. یا اینکه چه عوامل دیگه‌ای روی مراقبت،درمان،بهبود یا وخیم شدن بیماری،بهداشت،سلامت،پیشگیری و.‌.. تاثیر داره که قبلا نادیده گرفته شده یا اونقد بهش بها داده نشده,health
2018,@mohammadgaa68 توپ بسکتبال عزیزم!😑,sport
9151,با من و تو دریابیم. او می گوید عدم مشارکت مردم در انتخابات مجلس در اسفند ۹۸ (که در ساختار ج.ا. مشارکت در این انتخابات اهمیت کمتری نسبت به ریاست جمهوری دارد) به دموکراسی آسیب می زند. پرسش اینجاست چرا در سال ۹۸ که به لحاظ سیاسی/اجتماعی/اقتصادی وضعیت به مراتب بغرنج تر از سال ۸۴ است,social
9850,روحانی در جمع خبرنگاران: حادثه هواپیمای اوکراینی عجیب بود! / درخواست پنج کشور از ایران / سخنان وزیر امور خارجه کانادا https://t.co/WqTBynK3j5 https://t.co/VINm1CU7XM,politics
3648,@ManotoNews @Nariman_Mostaf اسکل الان ما شنا کنیم با هم اصلاحات پیروز میشه؟!! چه آرمان بزرگی!!!!!,sport
13087,امروز بعد از حدود یک سال تصمیم گرفتم کمی به سر و ضعم برسم. این بچه در چسبناکی چنان سنگ تمام گذاشت که فقط ریده شد به سر و وضعم و از شدت اندوه هی بالا آوردم و گریه کردم. هیچ درکی از شماها که بعد از بچه برگشتید به فعالیت اجتماعی و خوشتیپی و خوش هیکلی و خلاصه به «زندگی» برگشتید ندارم,social
